LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000368,ZCMP,DHL Global Forwarding Heavy Cargo 3,,DHLGLOBAL,129 GIDC Vatva Industrial Park,Gurugram,122001,IN,EN,+61-770-8457913,sales@dhl.global.forwarding.hea.com,06AAACTO4762U1Z9,,,2016-05-04
0000000369,ZCMP,Hydac Technology Hydraulic Filters ,Tooling Engineering Unit,HYDACTECH,354 Manufacturing Parkway,Düsseldorf,40213,DE,DE,+72-883-4100424,sales@hydac.technology.hydrauli.com,DE480285491,,,2016-09-10
0000000370,ZSUB,Supercut Wire EDM Machining Jobwork,,SUPERCUTW,256 Siemensstraße,Stuttgart,70173,DE,DE,+63-349-6736263,sales@supercut.wire.edm.machini.com,DE279006909,,,2023-09-13
0000000371,ZMET,Sandvik Materials Technology AB 371,,SANDVIKMA,405 Gewerbepark West,Chicago,60601,US,EN,+67-292-1141950,sales@sandvik.materials.technol.com,79-2829855,,,2019-06-23
0000000372,ZELE,Phoenix Contact Terminal Blocks 372,Foundry & Casting Works,PHOENIXCO,402 Foundry Lane,Birmingham,B1 1AA,GB,EN,+95-341-7605238,sales@phoenix.contact.terminal..com,GB386045325,,,2016-10-30
0000000373,ZMRO,Kyocera Cutting Tools Europe 373,Job-Work Division,KYOCERACU,53 Daimlerstraße,Coimbatore,641001,IN,EN,+74-696-7795465,sales@kyocera.cutting.tools.eur.com,27AAACTV4763L1Z9,,,2017-09-20
0000000374,ZMRO,Kyocera Cutting Tools Europe 374,,KYOCERACU,337 Ambattur Industrial Estate,Sheffield,S1 1AA,GB,EN,+75-247-9953183,sales@kyocera.cutting.tools.eur.com,GB405295025,,,2023-02-06
0000000375,ZMRO,Tyrolit Industrial Grinding Wheels ,Machining Plant 2,TYROLITIN,417 Siemensstraße,Gurugram,122001,IN,EN,+47-892-4456647,sales@tyrolit.industrial.grindi.com,24AAACTA8155J1Z7,,,2020-12-17
0000000376,ZELE,Yaskawa Motoman Industrial Robots 3,,YASKAWAMO,257 Gewerbepark West,Faridabad,121001,IN,EN,+64-423-8725037,sales@yaskawa.motoman.industria.com,06AAACTF7159O1Z4,,,2019-08-22
0000000377,ZMET,POSCO Steel Plate & Coil 377,,POSCOSTEE,150 Industrial Tooling Way,Cologne,50667,DE,DE,+77-754-3676617,sales@posco.steel.plate.and.coi.com,DE945879328,,,2019-08-21
0000000378,ZCMP,Bossard Industrial Fasteners & Bolt,Tooling Engineering Unit,BOSSARDIN,314 Die & Mold Drive,Bengaluru,560001,IN,EN,+27-539-9684365,sales@bossard.industrial.fasten.com,24AAACTX2674V1Z1,,,2016-02-04
0000000379,ZCMP,Danfoss Power Solutions Hydraulics ,Job-Work Division,DANFOSSPO,185 Industrial Tooling Way,Stuttgart,70173,DE,DE,+67-986-1043218,sales@danfoss.power.solutions.h.com,DE105255910,,,2020-06-15
0000000380,ZCMP,VRL Industrial Logistics Fleet 380,,VRLINDUST,59 Zona Industrial Norte,Düsseldorf,40213,DE,DE,+11-648-9141625,sales@vrl.industrial.logistics..com,DE422254232,,,2022-08-21
0000000381,ZCMP,Trelleborg Industrial Engineered Se,,TRELLEBORG,187 MIDC Industrial Area Bhosari,Sheffield,S1 1AA,GB,EN,+76-185-6588205,sales@trelleborg.industrial.eng.com,GB376211776,,,2023-02-15
0000000382,ZMET,ArcelorMittal Precision Tubing Euro,,ARCELORMIT,344 MIDC Industrial Area Bhosari,Hanover,30159,DE,DE,+46-965-1011718,sales@arcelormittal.precision.t.com,DE592245542,,,2019-06-08
0000000383,ZCMP,Gates Industrial Power Transmission,,GATESINDU,103 Manufacturing Parkway,Mannheim,68161,DE,DE,+63-450-9390461,sales@gates.industrial.power.tr.com,DE962388734,,,2018-09-25
0000000384,ZMRO,Kyocera Cutting Tools Europe 384,Foundry & Casting Works,KYOCERACU,314 Foundry Lane,Cincinnati,45202,US,EN,+20-695-6176462,sales@kyocera.cutting.tools.eur.com,77-5517342,,,2016-07-03
0000000385,ZELE,Keyence Precision Optical Sensors 3,,KEYENCEPR,92 Parque Industrial Monterrey,Stuttgart,70173,DE,DE,+97-705-6868375,sales@keyence.precision.optical.com,DE525030943,,,2016-03-25
0000000386,ZCMP,Festo Industrial Pneumatic Valves 3,Foundry & Casting Works,FESTOINDU,260 Industrial Tooling Way,Hanover,30159,DE,DE,+83-737-9717433,sales@festo.industrial.pneumati.com,DE535063755,,,2020-10-02
0000000387,ZSUB,Henkel Surface Technologies Bonderi,Machining Plant 2,HENKELSUR,110 Foundry Lane,Ahmedabad,380001,IN,EN,+27-602-3239190,sales@henkel.surface.technologi.com,27AAACTQ6334E1Z9,,,2022-06-22
0000000388,ZMET,Jindal Stainless Structural Product,,JINDALSTA,149 Die & Mold Drive,Coimbatore,641001,IN,EN,+16-376-4901351,sales@jindal.stainless.structur.com,24AAACTY7249D1Z8,,,2018-11-26
0000000389,ZSUB,Aalberts Surface Technologies Plati,,AALBERTSS,289 Engineering Way,Bengaluru,560001,IN,EN,+99-995-6120251,sales@aalberts.surface.technolo.com,24AAACTM7630W1Z1,,,2023-04-05
0000000390,ZCMP,Hydac Technology Hydraulic Filters ,,HYDACTECH,322 Die & Mold Drive,Coimbatore,641001,IN,EN,+85-335-9935668,sales@hydac.technology.hydrauli.com,33AAACTX1468B1Z2,,,2021-01-13
0000000391,ZCMP,THK Precision Linear Guides 391,Surface Coating Div,THKPRECIS,349 Sanand Industrial Zone,Nuremberg,90402,DE,DE,+95-412-8767522,sales@thk.precision.linear.guid.com,DE214016780,,,2016-01-09
0000000392,ZSUB,Hardchrome Industrial Plating Works,,HARDCHROME,263 Daimlerstraße,Jamshedpur,831001,IN,EN,+70-781-9036700,sales@hardchrome.industrial.pla.com,29AAACTU8074W1Z8,,,2017-07-18
0000000393,ZELE,Keyence Precision Optical Sensors 3,,KEYENCEPR,112 MIDC Industrial Area Bhosari,Gurugram,122001,IN,EN,+24-382-4284595,sales@keyence.precision.optical.com,24AAACTL3212R1Z7,,,2017-06-25
0000000394,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,275 Industriestraße,Gothenburg,411 01,SE,JA,+88-976-5651609,sales@castrol.industrial.metalw.com,SE19058782,,,2020-10-29
0000000395,ZCMP,Schaeffler Technologies AG & Co 395,Job-Work Division,SCHAEFFLER,368 Gewerbepark West,Indianapolis,46201,US,EN,+73-487-8234508,sales@schaeffler.technologies.a.com,15-3446811,,,2022-10-25
0000000396,ZSUB,Aalberts Surface Technologies Plati,Tooling Engineering Unit,AALBERTSS,271 Industrial Tooling Way,Stuttgart,70173,DE,DE,+14-125-3025080,sales@aalberts.surface.technolo.com,DE197751110,,,2020-12-11
0000000397,ZMRO,3M Industrial Safety & PPE Systems ,,3MINDUSTR,334 Gewerbepark West,Essen,45127,DE,DE,+57-829-7045528,sales@3m.industrial.safety.and..com,DE447822863,,,2024-02-02
0000000398,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,183 Industriestraße,Sheffield,S1 1AA,GB,EN,+91-564-3919697,sales@renold.industrial.transmi.com,GB616374879,,,2017-07-24
0000000399,ZMET,SSAB Swedish Steel Heavy Plate 399,Machining Plant 2,SSABSWEDI,130 Daimlerstraße,Chennai,600001,IN,EN,+52-534-7930390,sales@ssab.swedish.steel.heavy..com,06AAACTS9864L1Z4,,,2018-02-10
0000000400,ZMET,Tata Steel Heavy Tubular Products 4,,TATASTEEL,316 Daimlerstraße,Chennai,600001,IN,EN,+71-797-8597084,sales@tata.steel.heavy.tubular..com,06AAACTD6746P1Z2,,,2017-10-16
0000000401,ZCMP,VRL Industrial Logistics Fleet 401,,VRLINDUST,309 Engineering Way,Changwon,51500,KR,JA,+20-431-8795947,sales@vrl.industrial.logistics..com,KR29624132,,,2020-04-04
0000000402,ZCMP,Parker Hannifin Fluid Connectors 40,,PARKERHAN,152 Automotive Corridor Phase 2,Coimbatore,641001,IN,EN,+53-889-6324487,sales@parker.hannifin.fluid.con.com,06AAACTJ6807K1Z4,,,2019-09-07
0000000403,ZMET,Sandvik Materials Technology AB 403,Machining Plant 2,SANDVIKMA,346 Zona Industrial Norte,Nuremberg,90402,DE,DE,+98-820-3086698,sales@sandvik.materials.technol.com,DE719585944,,,2018-01-15
0000000404,ZCMP,Bossard Industrial Fasteners & Bolt,,BOSSARDIN,231 Sanand Industrial Zone,Munich,80331,DE,DE,+68-673-8932181,sales@bossard.industrial.fasten.com,DE592544972,,,2017-04-12
0000000405,ZMET,Voestalpine High Performance Metals,,VOESTALPIN,283 Automotive Corridor Phase 2,Nashik,422001,IN,EN,+60-146-9731344,sales@voestalpine.high.performa.com,27AAACTD4061E1Z2,,,2023-06-15
0000000406,ZCMP,SMC Pneumatics & Automation 406,,SMCPNEUMA,15 Foundry Lane,Faridabad,121001,IN,EN,+62-935-1181582,sales@smc.pneumatics.and.automa.com,06AAACTE5885C1Z6,,,2021-08-27
0000000407,ZMET,Voestalpine High Performance Metals,,VOESTALPIN,333 Automotive Corridor Phase 2,Nashik,422001,IN,EN,+1-760-1635068,sales@voestalpine.high.performa.com,33AAACTU3606Q1Z1,,,2023-08-14
0000000408,ZELE,WAGO Industrial Interconnection 408,,WAGOINDUS,42 Daimlerstraße,Nashik,422001,IN,EN,+49-206-7535469,sales@wago.industrial.interconn.com,29AAACTZ3756D1Z6,,,2020-02-25
0000000409,ZMET,Thyssenkrupp Materials Services Gmb,,THYSSENKRU,318 Daimlerstraße,Monterrey,64000,MX,ES,+4-379-9220363,sales@thyssenkrupp.materials.se.com,FXC181894H92,,,2018-10-23
0000000410,ZMET,Alcoa Aluminum Extrusions Corp 410,Tooling Engineering Unit,ALCOAALUM,96 Foundry Lane,Hanover,30159,DE,DE,+64-501-8577899,sales@alcoa.aluminum.extrusions.com,DE476758106,,,2023-12-20
0000000411,ZCMP,SKF Industrial Bearings & Seals 411,Foundry & Casting Works,SKFINDUST,14 Ambattur Industrial Estate,Milwaukee,53201,US,EN,+47-950-6133782,sales@skf.industrial.bearings.a.com,77-8769401,,,2018-06-03
0000000412,ZCMP,Danfoss Power Solutions Hydraulics ,,DANFOSSPO,134 Sanand Industrial Zone,Cleveland,44101,US,EN,+73-111-4132010,sales@danfoss.power.solutions.h.com,89-5192206,,,2023-03-27
0000000413,ZMRO,Kyocera Cutting Tools Europe 413,,KYOCERACU,41 Gewerbepark West,Coimbatore,641001,IN,EN,+63-882-3564480,sales@kyocera.cutting.tools.eur.com,33AAACTF2649I1Z7,,,2017-03-07
0000000414,ZCMP,DHL Global Forwarding Heavy Cargo 4,,DHLGLOBAL,233 Ambattur Industrial Estate,Munich,80331,DE,DE,+79-299-9883578,sales@dhl.global.forwarding.hea.com,DE995165285,,,2020-01-08
0000000415,ZMRO,Sandvik Coromant Cutting Tools 415,,SANDVIKCO,308 Parque Industrial Monterrey,Nashik,422001,IN,EN,+49-801-7897628,sales@sandvik.coromant.cutting..com,27AAACTW4163H1Z2,,,2016-02-05
0000000416,ZMET,Jindal Stainless Structural Product,,JINDALSTA,416 Daimlerstraße,Ulsan,44000,KR,JA,+37-520-5058669,sales@jindal.stainless.structur.com,KR80728281,,,2023-01-31
0000000417,ZCMP,Kuehne + Nagel Heavy Project Cargo ,,KUEHNE+N,370 Zona Industrial Norte,Wolverhampton,WV1 1AA,GB,EN,+92-784-6786689,sales@kuehne.+.nagel.heavy.proj.com,GB866700191,,,2019-06-08
0000000418,ZCMP,Blue Dart Express Industrial Cargo ,Tooling Engineering Unit,BLUEDART,412 Parque Industrial Monterrey,Cincinnati,45202,US,EN,+61-594-7444851,sales@blue.dart.express.industr.com,36-4103561,,,2021-10-23
0000000419,ZMRO,Klüber Lubrication High Temp Grease,,KLÜBERLUB,334 Automotive Corridor Phase 2,Stuttgart,70173,DE,DE,+11-643-9607716,sales@klüber.lubrication.high.t.com,DE310737636,,,2017-11-22
0000000420,ZMET,Jindal Stainless Structural Product,Job-Work Division,JINDALSTA,208 Die & Mold Drive,Sheffield,S1 1AA,GB,EN,+22-251-9407692,sales@jindal.stainless.structur.com,GB187190779,,,2021-08-09
0000000421,ZMET,Sandvik Materials Technology AB 421,,SANDVIKMA,228 Siemensstraße,Coimbatore,641001,IN,EN,+74-125-2419156,sales@sandvik.materials.technol.com,27AAACTT7297J1Z5,,,2020-02-17
0000000422,ZCMP,Bosch Rexroth Industrial Hydraulics,Surface Coating Div,BOSCHREXR,63 Gewerbepark West,Nuremberg,90402,DE,DE,+34-822-8701161,sales@bosch.rexroth.industrial..com,DE154439469,,,2023-09-08
0000000423,ZSUB,Oerlikon Balzers Surface Hardening ,Foundry & Casting Works,OERLIKONB,395 Gewerbepark West,Milwaukee,53201,US,EN,+20-764-3237681,sales@oerlikon.balzers.surface..com,11-1434894,,,2019-04-26
0000000424,ZELE,Fanuc Robotics & CNC Controllers 42,,FANUCROBO,182 Gewerbepark West,Gurugram,122001,IN,EN,+10-411-3727455,sales@fanuc.robotics.and.cnc.co.com,24AAACTM6610C1Z3,,,2023-01-21
0000000425,ZMRO,Sandvik Coromant Cutting Tools 425,Foundry & Casting Works,SANDVIKCO,419 Daimlerstraße,Bengaluru,560001,IN,EN,+39-971-1673210,sales@sandvik.coromant.cutting..com,27AAACTC6742A1Z4,,,2020-07-02
0000000426,ZMET,POSCO Steel Plate & Coil 426,,POSCOSTEE,69 Sanand Industrial Zone,Querétaro,76000,MX,ES,+91-690-7995774,sales@posco.steel.plate.and.coi.com,WAA682457G63,,,2022-11-25
0000000427,ZELE,Sick AG Industrial LiDAR & Vision 4,,SICKAGIN,36 Manufacturing Parkway,Düsseldorf,40213,DE,DE,+1-319-2497732,sales@sick.ag.industrial.lidar..com,DE346655834,,,2016-03-27
0000000428,ZCMP,HIWIN Linear Motion Guides 428,,HIWINLINE,299 Industriestraße,Chicago,60601,US,EN,+97-410-8974292,sales@hiwin.linear.motion.guide.com,92-7764197,,,2017-07-01
0000000429,ZSUB,Electrocoat Precision Finishing Ltd,Tooling Engineering Unit,ELECTROCOA,101 Gewerbepark West,Stuttgart,70173,DE,DE,+23-853-9998650,sales@electrocoat.precision.fin.com,DE482561260,,,2020-07-27
0000000430,ZMET,Tata Steel Heavy Tubular Products 4,Job-Work Division,TATASTEEL,355 Automotive Corridor Phase 2,Cincinnati,45202,US,EN,+94-804-5959140,sales@tata.steel.heavy.tubular..com,59-1208255,,,2024-03-19
0000000431,ZMRO,Kyocera Cutting Tools Europe 431,,KYOCERACU,132 Parque Industrial Monterrey,Gurugram,122001,IN,EN,+95-709-1756983,sales@kyocera.cutting.tools.eur.com,33AAACTK6656E1Z2,,,2017-10-16
0000000432,ZMRO,Kyocera Cutting Tools Europe 432,,KYOCERACU,346 Foundry Lane,Jamshedpur,831001,IN,EN,+47-476-1483298,sales@kyocera.cutting.tools.eur.com,29AAACTW2198E1Z9,,,2018-02-04
0000000433,ZMRO,3M Industrial Safety & PPE Systems ,Foundry & Casting Works,3MINDUSTR,299 Daimlerstraße,Pune,411001,IN,EN,+35-432-5626802,sales@3m.industrial.safety.and..com,33AAACTR8284S1Z9,,,2017-05-04
0000000434,ZSUB,Supercut Wire EDM Machining Jobwork,Automotive Parts Wing,SUPERCUTW,129 Gewerbepark West,Nuremberg,90402,DE,DE,+40-292-3215339,sales@supercut.wire.edm.machini.com,DE418424123,,,2022-01-08
0000000435,ZCMP,Gates Industrial Power Transmission,,GATESINDU,186 Daimlerstraße,Jamshedpur,831001,IN,EN,+27-445-4413272,sales@gates.industrial.power.tr.com,33AAACTV1205S1Z6,,,2020-02-05
0000000436,ZMET,POSCO Steel Plate & Coil 436,Job-Work Division,POSCOSTEE,288 Daimlerstraße,Hanover,30159,DE,DE,+66-575-9270573,sales@posco.steel.plate.and.coi.com,DE495428944,,,2018-04-22
0000000437,ZCMP,NSK Precision Ball Screws & Linear ,Automotive Parts Wing,NSKPRECIS,184 Manufacturing Parkway,Jamshedpur,831001,IN,EN,+33-835-6313253,sales@nsk.precision.ball.screws.com,33AAACTL3301O1Z1,,,2023-09-01
0000000438,ZMET,Outokumpu Stainless Special Alloys ,,OUTOKUMPU,258 Parque Industrial Monterrey,Faridabad,121001,IN,EN,+97-380-7297819,sales@outokumpu.stainless.speci.com,06AAACTA1163M1Z7,,,2016-12-08
0000000439,ZELE,Omron Industrial Automation Sensors,,OMRONINDU,109 Sanand Industrial Zone,Faridabad,121001,IN,EN,+41-351-4817527,sales@omron.industrial.automati.com,33AAACTL8746V1Z4,,,2021-04-03
0000000440,ZELE,Phoenix Contact Terminal Blocks 440,,PHOENIXCO,447 Peenya Industrial Area,Nashik,422001,IN,EN,+6-248-5781589,sales@phoenix.contact.terminal..com,27AAACTS4790I1Z4,,,2017-11-07
0000000441,ZMRO,Guhring Precision Drills & Taps 441,,GUHRINGPR,349 Zona Industrial Norte,Düsseldorf,40213,DE,DE,+53-366-7077822,sales@guhring.precision.drills..com,DE683648658,,,2018-06-27
0000000442,ZCMP,Danfoss Power Solutions Hydraulics ,Automotive Parts Wing,DANFOSSPO,443 Sanand Industrial Zone,Pittsburgh,15201,US,EN,+55-462-6042378,sales@danfoss.power.solutions.h.com,71-1006092,,,2022-05-09
0000000443,ZSUB,Oerlikon Balzers Surface Hardening ,,OERLIKONB,39 Industrial Tooling Way,Mannheim,68161,DE,DE,+45-312-1869199,sales@oerlikon.balzers.surface..com,DE376890377,,,2021-05-21
0000000444,ZMET,ArcelorMittal Precision Tubing Euro,,ARCELORMIT,187 Gewerbepark West,Ahmedabad,380001,IN,EN,+25-675-5654804,sales@arcelormittal.precision.t.com,27AAACTD8454V1Z7,,,2022-02-08
0000000445,ZCMP,Yuken Hydraulic Vane Pumps 445,,YUKENHYDR,358 Industriestraße,Hanover,30159,DE,DE,+13-534-7101400,sales@yuken.hydraulic.vane.pump.com,DE395370116,,,2016-07-11
0000000446,ZCMP,TCI Freight Heavy Haulage Division ,Tooling Engineering Unit,TCIFREIGH,19 GIDC Vatva Industrial Park,Sheffield,S1 1AA,GB,EN,+49-393-1933024,sales@tci.freight.heavy.haulage.com,GB309198718,,,2023-08-02
0000000447,ZCMP,Kuehne + Nagel Heavy Project Cargo ,,KUEHNE+N,228 Zona Industrial Norte,Frankfurt,60311,DE,DE,+66-197-6923510,sales@kuehne.+.nagel.heavy.proj.com,DE111193492,,,2017-09-10
0000000448,ZCMP,NSK Precision Ball Screws & Linear ,,NSKPRECIS,398 Peenya Industrial Area,Munich,80331,DE,DE,+12-960-9765123,sales@nsk.precision.ball.screws.com,DE798228920,,,2019-10-24
0000000449,ZELE,Fanuc Robotics & CNC Controllers 44,,FANUCROBO,336 Gewerbepark West,Stockholm,111 20,SE,JA,+9-118-6257445,sales@fanuc.robotics.and.cnc.co.com,SE41192186,,,2022-12-25
0000000450,ZCMP,Freudenberg Sealing Technologies 45,,FREUDENBER,178 Parque Industrial Monterrey,Coimbatore,641001,IN,EN,+39-144-2544627,sales@freudenberg.sealing.techn.com,27AAACTR5395H1Z6,,,2022-03-14
0000000451,ZCMP,Garlock Sealing Technologies 451,,GARLOCKSE,328 Automotive Corridor Phase 2,Pune,411001,IN,EN,+62-178-7131634,sales@garlock.sealing.technolog.com,24AAACTO4214Z1Z6,,,2018-01-04
0000000452,ZMRO,Fuchs Lubricants Industrial Cutting,Automotive Parts Wing,FUCHSLUBR,173 Automotive Corridor Phase 2,Bengaluru,560001,IN,EN,+30-177-8850185,sales@fuchs.lubricants.industri.com,24AAACTT5724G1Z1,,,2019-07-05
0000000453,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,174 Manufacturing Parkway,Chennai,600001,IN,EN,+5-898-6846908,sales@lasertech.cnc.laser.cutti.com,33AAACTC4965T1Z1,,,2019-12-23
0000000454,ZMRO,3M Industrial Safety & PPE Systems ,,3MINDUSTR,274 Manufacturing Parkway,Pune,411001,IN,EN,+13-319-5311013,sales@3m.industrial.safety.and..com,27AAACTB9605J1Z5,,,2017-04-15
0000000455,ZSUB,Anodize Engineering Job-Work Servic,,ANODIZEEN,311 GIDC Vatva Industrial Park,Frankfurt,60311,DE,DE,+63-602-5161329,sales@anodize.engineering.jobwo.com,DE285497993,,,2016-02-24
0000000456,ZELE,Omron Industrial Automation Sensors,,OMRONINDU,295 Manufacturing Parkway,Osaka,530-0001,JP,JA,+61-483-9579096,sales@omron.industrial.automati.com,JP88944573,,,2019-11-20
0000000457,ZCMP,Schaeffler Technologies AG & Co 457,,SCHAEFFLER,334 Siemensstraße,Osaka,530-0001,JP,JA,+86-393-2622617,sales@schaeffler.technologies.a.com,JP54048062,,,2017-01-24
0000000458,ZCMP,Maersk Industrial Container Shippin,,MAERSKIND,420 Automotive Corridor Phase 2,Düsseldorf,40213,DE,DE,+53-464-3402128,sales@maersk.industrial.contain.com,DE943532690,,,2021-01-10
0000000459,ZSUB,Anodize Engineering Job-Work Servic,,ANODIZEEN,247 Parque Industrial Monterrey,Manchester,M1 1AD,GB,EN,+71-746-1105912,sales@anodize.engineering.jobwo.com,GB335578113,,,2021-05-19
0000000460,ZMET,Kalyani Forgings & Metallurgy 460,,KALYANIFO,308 Gewerbepark West,Stuttgart,70173,DE,DE,+63-201-2602421,sales@kalyani.forgings.and.meta.com,DE228681290,,,2018-10-19
0000000461,ZCMP,Eaton Hydraulics & Hose Assemblies ,Job-Work Division,EATONHYDR,323 Die & Mold Drive,Milwaukee,53201,US,EN,+46-930-8777441,sales@eaton.hydraulics.and.hose.com,19-7495370,,,2020-01-19
0000000462,ZSUB,PPG Industrial Coatings & E-Coat 46,,PPGINDUST,264 Automotive Corridor Phase 2,Jamshedpur,831001,IN,EN,+11-652-4461014,sales@ppg.industrial.coatings.a.com,29AAACTO7164G1Z7,,,2016-03-04
0000000463,ZELE,Phoenix Contact Terminal Blocks 463,,PHOENIXCO,380 Sanand Industrial Zone,Indianapolis,46201,US,EN,+25-207-6730771,sales@phoenix.contact.terminal..com,63-7625397,,,2020-03-04
0000000464,ZCMP,Blue Dart Express Industrial Cargo ,,BLUEDART,204 Daimlerstraße,Cleveland,44101,US,EN,+67-617-1551663,sales@blue.dart.express.industr.com,90-3266301,,,2018-04-17
0000000465,ZMRO,Seco Tools High Feed Milling 465,Automotive Parts Wing,SECOTOOLS,170 Manufacturing Parkway,Bengaluru,560001,IN,EN,+43-426-3354659,sales@seco.tools.high.feed.mill.com,24AAACTT7902M1Z1,,,2018-10-16
0000000466,ZMET,Nippon Steel Coils & Billets 466,Tooling Engineering Unit,NIPPONSTE,62 Sanand Industrial Zone,Pune,411001,IN,EN,+67-878-4981358,sales@nippon.steel.coils.and.bi.com,06AAACTK3041D1Z1,,,2021-08-03
0000000467,ZSUB,PPG Industrial Coatings & E-Coat 46,Surface Coating Div,PPGINDUST,364 Assembly Boulevard,Guadalajara,44100,MX,ES,+18-856-3347211,sales@ppg.industrial.coatings.a.com,RGN957636B61,,,2017-06-16
0000000468,ZCMP,Garlock Sealing Technologies 468,Job-Work Division,GARLOCKSE,103 Industrial Tooling Way,Chennai,600001,IN,EN,+7-540-6447415,sales@garlock.sealing.technolog.com,24AAACTR2842W1Z3,,,2016-04-22
0000000469,ZMET,Tata Steel Heavy Tubular Products 4,Foundry & Casting Works,TATASTEEL,35 Parque Industrial Monterrey,Bengaluru,560001,IN,EN,+47-991-8239795,sales@tata.steel.heavy.tubular..com,33AAACTL9347P1Z5,,,2022-01-11
0000000470,ZMET,Bohler Special Steels Europe 470,Tooling Engineering Unit,BOHLERSPE,198 Siemensstraße,Bengaluru,560001,IN,EN,+42-483-8585274,sales@bohler.special.steels.eur.com,33AAACTC2357A1Z8,,,2024-01-23
0000000471,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,407 Engineering Way,Frankfurt,60311,DE,DE,+11-320-4411247,sales@renold.industrial.transmi.com,DE254479159,,,2021-07-08
0000000472,ZMRO,Iscar Carbide Metalworking Tools 47,Automotive Parts Wing,ISCARCARB,131 GIDC Vatva Industrial Park,Toluca,50000,MX,ES,+15-455-8104291,sales@iscar.carbide.metalworkin.com,WYL559233O32,,,2016-09-05
0000000473,ZCMP,Bossard Industrial Fasteners & Bolt,,BOSSARDIN,19 GIDC Vatva Industrial Park,Faridabad,121001,IN,EN,+56-875-4552509,sales@bossard.industrial.fasten.com,24AAACTK1512B1Z5,,,2019-02-19
0000000474,ZMET,Alcoa Aluminum Extrusions Corp 474,,ALCOAALUM,238 Sanand Industrial Zone,Milwaukee,53201,US,EN,+61-384-8360204,sales@alcoa.aluminum.extrusions.com,31-5432314,,,2016-09-27
0000000475,ZCMP,Freudenberg Sealing Technologies 47,,FREUDENBER,85 Daimlerstraße,Pune,411001,IN,EN,+96-458-9244218,sales@freudenberg.sealing.techn.com,27AAACTR5899V1Z1,,,2018-09-23
0000000476,ZSUB,Aalberts Surface Technologies Plati,Tooling Engineering Unit,AALBERTSS,345 MIDC Industrial Area Bhosari,Bengaluru,560001,IN,EN,+43-869-6652814,sales@aalberts.surface.technolo.com,06AAACTR1132F1Z7,,,2016-11-30
