LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000250798,LIEF,Beauregard Alimentaire SARL,,BEAUREGARD,,Bordeaux,33035,FR,FR,+33 5 4605 0344,contact@beauregard-alimentaire.fr,FR33449164922,,,2023-03-04
0000250866,LIEF,"Shanghai Longxin Hardware & Partner Co., Ltd",,SHANGHAI L,No. 187 Hongqiao Road,Shanghai,200205,CN,ZH,tbd,,91256461GYMRWKNL25,,,2026-03-30
0000250934,LIEF,Brambleton Inc.,Unit 2,BRAMBLETON,221 Lakeview Boulevard,Columbus,43208,US,EN,+1 214 555 0762,orders@brambleton.com,81-8194126,,,2018-10-31
0000251045,LIEF,Peter Westbrook Corp.,,PETER WEST,23 Main Street,Columbus,43219,US,EN,+1 312 555 0753,ap@peter-westbrook.com.,14-3426377,,,2017-12-15
0000251067,LIEF,Underhill Cosmetics PLC,Branch Office,UNDERHILLC,"Unit 138, Trafford Park",Birmingham,B1 0NQ,GB,EN,+44 20 6486 5415,accounts@underhill-cosmetics.co.uk,GB755877036,,,2026-03-16
0000251392,LIEF,Lebrun & Perrault SASU,,LEBRUN PER,31 Boulevard Gambetta,Bordeaux,33036,XX,FR,+33 2 3244 1696,contact@lebrun-perrault.fr,FR95581817842,,,2018-10-19
0000251407,LIEF,Dalgren-Forsberg Inredning AB,,DALGRENFOR,Fabriksgatan 183,Stockholm,111 13,SE,EN,+46 31 965 7698,purchasing@dalgren-forsberg.se,SE410844743387,,,2024-01-08
0000253152,LIEF,Kovář Nábytek a.s.,,KOVAR NABY,Tovární 9,Brno,602 94,CZ,EN,+420 5 2191 8293,accounts@kovar-nabytek.cz,CZ67735457,,,2020-01-28
0000253383,LIEF,Fontaine & Mirabeau SAS,,FONTAINEMI,113 Boulevard Gambetta,Paris,75008,FR,FR,+33 2 3823 7574,commercial@fontaine-mirabeau.fr,FR89571221008,,,2022-01-09
0000253613,LIEF,Toscani-Ortolani Distribuzione S.p.A.,,TOSCANIORT,Via Roma 207,Torino,10148,IT,IT,+39 051 6900 6563,sales@toscani-ortolani.it,IT01783816013,,,2022-05-10
0000253840,LIEF,Guzmán S.L.,,GUZMAN SL,Avenida de la Constitución 26,Valencia,46038,ES,ES,+34 96 582 2941,orders@guzman-s.es,ESO5614558G,,,2025-10-16
0000254278,LIEF,Lakshmi & Rajhans Pvt Ltd,,LAKSHMI RA,"226/A Andheri East, Marol",,400003,IN,EN,+91 44 7167 9580,export@lakshmi-rajhans.in,27RGYQI0201H1ZP,,,2024-03-07
0000254754,LIEF,GRANVILLE-KIRKSTALL SERVICES LTD,Sales Division,GRANVILLEK,225 MILL LANE,Glasgow,G1 5QS,GB,EN,+44 121 807 3674,,GB829658180,,,2020-01-19
0000254779,LIEF,Jamuna Apparels Ltd.,,JAMUNA APP,183 Agrabad C/A,Gazipur,1726,BD,EN,+880 2 3802 8464,contact@jamuna-apparels.com.bd,387881353-6693,,,2025-08-18
0000255112,LIEF,  Harlow  Furniture Inc. ,,HARLOW FUR,154 Lakeview Boulevard,Newark,07104,US,EN,+1 614 555 3668,finance@harlow-furniture.com,47-9464903,,,2021-04-12
0000255451,LIEF,Rijnmond Diensten & Partner B.V.,,RIJNMOND D,Ondernemersweg 103,Amsterdam,1057 PM,NL,EN,+31 77 585 1313,,NL836446575B88,,,2017-10-07
0000255909,LIEF,Wassenaar N.V.,,WASSENAAR,Handelskade 175,Venlo,5978 ED,NL,EN,+31 10 759 7244,,NL853043625B12,,,2026-07-18
0000255975,LIEF,XXX,,XXX,Sanayi Caddesi No:56,İzmir,35228,TR,EN,+90 312 419 3442,ap@cukurova-izmir.com.tr,7914478398,,,2018-09-04
0000256045,LIEF,Northgate Packaging Ltd,,NORTHGATE,184 Mill Lane,Glasgow,G51 3RF,GB,EN,+44 113 808 7644,finance@northgate-packaging.co.uk,GB455317887,,,2022-03-21
0000256228,LIEF,"Xiamen Ruiyang Packaging Co., Ltd.",,XIAMENRUIY,No. 203 Zhenhai Industrial Zone,Xiamen,361070,CN,ZH,+86 755 604 9942,finance@xiamen-ruiyang.com.cn,91735473SVI2N3GWS7,,,2021-03-10
0000256657,LIEF,Ashford Supplies Corp.,,ASHFORD SU,137 Lakeview Boulevard,Chicago,60629,US,EN,+1 213 555 6755,info@ashford-supplies.com,46-7059924,,,2025-04-16
0000256666,LIEF,Alvarado Comercial S.A.,,ALVARADO C,Calle Industria 101,Zaragoza,50036,ES,ES,,admin@alvarado-comercial.es,ESE9142013S,,,2021-06-02
0000257325,LIEF,Quintana Impresión S.A.,,QUINTANAIM,"Carretera de Valencia, km 203",Barcelona,08023,ES,ES,,admin@quintana-impresion.es,ESZ5541791G,,,2018-05-19
0000257605,LIEF,Foxton-Deverill Facilities Limited,,FOXTONDEVE,102 High Street,London,SE1 5DU,GB,EN,+44 117 905 1521,info@foxton-deverill.co.uk,,,,2020-01-26
0000258848,LIEF,Peralta Comercial S.L.,,PERALTACOM,"Carretera de Valencia, km 144",Valencia,46007,ES,ES,+34 91 927 7655,sales@peralta-comercial.es,ESQ8764014M,,,2020-02-07
0000259205,LIEF,HERRERA & GUZMAN S.L.,,HERRERA GU,AVENIDA DE LA CONSTITUCION 161,Barcelona,08013,ES,ES,+34 96 873 1942,admin@herrera-guzman.es,ESH4644718S,,,2020-02-24
0000259262,LIEF,Toros Endüstri Ltd. Şti.,,,Sanayi Caddesi No:107,Bursa,16159,TR,EN,+90 312 653 8033,finance@toros-endustri.com.tr,2689911917,X,,2017-02-05
0000259440,LIEF,DUMMY,,DUMMY,201 Station Road,Birmingham,B7 8BY,GB,EN,+44 115 236 9994,orders@blackwell-print.co.uk,GB125072897,,,2021-05-08
0000259683,LIEF,Gaudin Distribution SASU,,GAUDINDIST,185 Boulevard Gambetta,Bordeaux,33024,FR,FR,+33 3 5361 0876,achats@gaudin-distribution.fr,FR31079676136,,,2018-11-25
0000260151,LIEF,Noiret & Fontaine SARL,,NOIRETFONT,"ZI Nord, Lot 85",Lyon,69008,FR,FR,+33 1 6155 8040,facturation@noiret-fontaine.fr,FR49670336576,,,2009-08-17
0000260254,LIEF,Longacre-Quarrymill Facilities LLC,,LONGACREQU,-,Newark,07113,US,EN,+1 614 555 0592,sales@longacre-quarrymill.com,80-7728281,,,2026-07-26
0000260808,LIEF,Domański-Ostrowski Logistyka S.A.,,DOMANSKIOS,al. Jerozolimskie 167,Kraków,30-888,PL,EN,+48 58 931 4613,billing@domanski-ostrowski.pl,PL5220793883,,,2025-12-20
0000261094,LIEF,Larkfield Furniture Inc.,,LARKFIELD,,Los Angeles,90011,US,EN,+1 213 555 1426,contact@larkfield-furniture.com,17-7306391,,,2023-12-25
0000261213,LIEF,Underhill Textiles PLC,,UNDERHILL,56 Station Road,Nottingham,NG1 4ZS,GB,EN,+44 161 714 2935,export@underhill-textiles.co.uk,GB032525634,,,2016-07-22
0000261463,LIEF,Pembroke & Ellsworth Corp.,,PEMBROKE E,159 Enterprise Court,Chicago,60610,US,EN,,sales@pembroke-ellsworth.com,05-9740524,,,2019-07-12
0000261465,LIEF,Ashulia-Shonar Apparels Ltd.,,ASHULIASHO,202 Tejgaon Industrial Area,Narayanganj,1423,BD,EN,+880 31 655 0345,billing@ashulia-shonar.com.bd,864450799-4240,,,2017-09-16
0000261596,LIEF,MARMARA LOJISTIK & PARTNER A.S.,,MARMARALOJ,SANAYI CADDESI NO:234,Ankara,06015,TR,EN,1234,sales@marmara-lojistik.com.tr,2512171363,,,2020-07-11
0000261917,LIEF,Sophie Ashford Ltd,,SOPHIEASHF,181 Station Road,Glasgow,,GB,EN,+44 117 482 1004,accounts@sophie-ashford.co.uk,GB001129210,,,2025-09-07
0000263124,LIEF,Bragança Mobiliário S.A.,,BRAGANCAMO,"Zona Industrial, Lote 38",Porto,4000-673,PT,EN,+351 253 761089,office@braganca-mobiliario.pt,PT639894689,,,2024-05-18
0000263263,LIEF,Meghna Ltd.,,MEGHNA LTD,89 Tejgaon Industrial Area,Dhaka,1207,BD,EN,+880 2 3413 6600,export@meghna.com.bd,268523928-2047,,,2017-12-08
0000263591,LIEF,Aubry-Montclair Csométiques SASU,,AUBRYMONTC,111 Chemin des Vignes,Lille,59037,FR,FR,+33 2 8153 8353,comptabilite@aubry-montclair.fr,,,,2023-11-30
0000263638,LIEF,"Xiamen Baolong Toys Co., Ltd",,XIAMEN BAO,No. 238 Zhenhai Industrial Zone,Xiamen,361034,CN,ZH,+86 592 260 5396,office@xiamen-baolong-75.com.cn,91026403V5TNQFBOY5,,,2023-03-25
0000263700,LIEF,Nowicki-Ostrowski Technologie S.A.,,NOWICKIOST,ul. Handlowa 151,Łódź,90-4,PL,EN,+48 12 959 9119,,PL7076915003,,,2021-05-31
0000263753,LIEF,Rupali Accessories & Partner Ltd. - Werk 1,,RUPALI ACC,"House 139, Road 7, Banani",Dhaka,1214,BD,EN,+880 31 636 3564,billing@rupali-accessories.com.bd,745546684-8951,,,2020-11-09
0000263779,LIEF,"  Ningbo  Tianhe Hardware Co., Ltd. ",,NINGBO TIA,No. 111 Zhenhai Industrial Zone,Ningbo,315113,CN,ZH,+86 592 414 1593,sales@ningbo-tianhe.com.cn,9159409231B74WWZP5,,,2021-10-31
0000263883,LIEF,Bartosz-Nowicki Serwis S.A.,,BARTOSZNOW,ul. Handlowa 151,Łódź,90-450,PL,EN,+48 12 984 7050,contact@bartosz-nowicki.pl,PL8005880352,,,2017-08-04
0000263993,LIEF,Doubrava Nábytek s.r.o.,,DOUBRAVANA,Průmyslová 199,Praha,110 87,CZ,EN,+420 2 9164 0845,contact@doubrava-nabytek.cz,CZ72783284,X,,2010-05-11
0000264268,LIEF,Hollingwood & Fairhaven Ltd,,HOLLINGWOO,,Bristol,BS2 3GB,GB,EN,+44 121 709 7368,admin@hollingwood-fairhaven.co.uk,GB005122756,,,2026-01-09
0000264328,LIEF,Orhanlı & Karadeniz Ltd. Şti.,Unit 2,ORHANLIKAR,Sanayi Caddesi No:180,Bursa,16153,TR,XX,+90 258 992 8205,office@orhanlı-karadeniz.com.tr,2973439809,,,2019-01-28
0000264847,LIEF,Northgate Foods Ltd,,NORTHGATE,54 Mill Lane,Bristol,BS1 6WY,GB,EN,+44 117 445 6287,info@northgate-foods.co.uk,,,,2019-11-13
0000265023,LIEF,Chanterelle Alimentaire SARL,,CHANTERELL,226 Rue de l'Industrie,Lille,59007,FR,FR,+33 2 9436 4921,,FR93032238942,,,2020-06-23
0000265577,LIEF,Westbrook Limited,Division Retail,WESTBROOK,102 Station Road,Leeds,LS11 6PG,GB,EN,+44 115 425 8872,ap@westbrook.co.uk,GB358659880,,,2023-04-01
0000266236,LIEF,Crestwood & Longacre Ltd.,,CRESTWOOD,144 Mill Lane,Birmingham,B7 0EJ,GB,EN,+44 161 862 4081,contact@crestwood-longacre.co.uk,GB272974420,,,2024-06-13
0000266286,LIEF,Moravia Logistika s.r.o.,,MORAVIA LO,Průmyslová 40,Praha,110 88,CZ,EN,+420 5 7493 2257,finance@moravia-logistika.cz,CZ65099727,,,2019-09-18
0000266322,LIEF,Izmir Lojistik A.Ş.,,IZMIR LOJI,Sanayi Caddesi No:240,Ankara,06035,TR,EN,+90 232 840 9924,office@izmir-lojistik.com.tr,2237387437,,,2026-07-22
0000266360,LIEF,"Ningbo Zhenxing & Ruiyang Industrial Co., Ltd.",,NINGBO ZHE,"Block 224, Longgang District",Ningbo,315070,CN,ZH,+86 20 9840 3491,y.chen@ningbo-zhenxing.com.cn,,,,2016-12-15
0000267038,LIEF,FiruzkÃ¶y & Uludağ A.Åž.,,FIRUZKOYUL,Sanayi Caddesi No:206,Denizli,20051,TR,EN,+90 212 460 1717,contact@firuzkoy-uludag.com.tr,0882240231,,,2022-05-18
0000267106,LIEF,Kim Son & Viet Thang JSC,,KIM SON VI,108 Nguyen Van Linh Street,Ho Chi Minh City,700878,VN,EN,+84 24 7774 5695,export@kim-son-64.com.vn,5291444553,,,2022-08-02
0000267311,LIEF,Sakarya & Izmir Ltd. Şti.,,SAKARYA IZ,Sanayi Caddesi No:136,Denizli,20020,TR,EN,+90 224 805 1048,orders@sakarya-izmir.com.tr,1294887434,,,2027-08-25
0000267362,LIEF,Eastgate Beverages Ltd,,EASTGATE B,"Unit 169, Riverside Industrial Estate",Manchester,M17 9RP,GB,EN,+44 161 658 9820,finance@eastgate-beverages.co.uk,GB010662939,,,2018-04-09
0000267749,LIEF,Pembroke-Eastgate Cosmetics Co.,,PEMBROKEEA,235 Enterprise Court,Atlanta,30357,US,EN,+1 214 555 3645,orders@pembroke-eastgate.com,18-8595810,,,2016-06-27
0000268122,LIEF,PRATESI & RICCIARDI S.P.A.,,PRATESI RI,VIA ROMA 124,Milano,20133,IT,IT,+39 081 4965 7150,finance@pratesi-ricciardi.it,,,,2018-04-06
0000268415,LIEF,CASTANO-LORENTE TEXTIL S.L.,,CASTANOLOR,CALLE MAYOR 173,Barcelona,08031,ES,ES,+34 95 527 8154,export@castano-lorente.es,ESN5588572U,,,2022-12-04
0000268649,LIEF,Barcelo Tecnologías S.L.,Export Department,BARCELO TE,Calle Mayor 160,Sevilla,41040,ES,ES,+34 95 200 8410,export@barcelo-tecnologias.es,ESO9223389F,,,2019-07-23
0000269713,LIEF,"Hangzhou Yuxin-Huayang Hardware Industrial Co., Ltd.",,HANGZHOU Y,"Block 13, Longgang District",Hangzhou,310010,CN,ZH,+86 574 820 8823,contact@hangzhou-yuxin.com.cn,913526896M911Z6EJ1,,,2026-02-06
0000269825,LIEF,Trimurti Textiles Pvt Ltd,Division Retail,TRIMURTITE,"Plot No. 32, Sector 8, IMT",Ahmedabad,380001,EU,EN,+91 80 2747 0504,accounts@trimurti-textiles.in,24PCFPW7061R1Z5,,,2017-08-02
0000270068,LIEF,Yıldız Deri AS,,YILDIZ DER,"227. Sokak, Merter",İstanbul,34052,TR,EN,+90 312 761 0316,contact@yıldız-deri.com.tr,8339084703,,,2025-12-30
0000270415,LIEF,Clara Granville Ltd.,,CLARA GRAN,198 Albion Way,Bristol,BS1 9GF,GB,EN,+44 117 285 2577,info@clara-granville.co.uk,GB869826997,,,2022-08-31
0000270571,LIEF,Jabłoński Sp. z o.o.,,JABŁONSKI,ul. Kolejowa 115,Kraków,30-495,PL,EN,+48 42 468 2041,sales@jabłonski.pl,PL2914926124,,,2019-12-10
0000270808,LIEF,,,VAN DIJKEN,Industrieweg 15,Venlo,5944 UY,NL,EN,+31 77 323 5359,,NL397843070B73,,,2022-11-20
0000270845,LIEF,Uludağ Konfeksiyon & Partner A.Ş.,,ULUDAGKONF,Sanayi Caddesi No:174,Ankara,06035,TR,EN,+90 232 436 4217,office@uludag-konfeksiyon.com.tr,2208234063,,,2018-08-02
0000271258,LIEF,Quarrymill PLC,Sales Division,QUARRYMILL,202 Station Road,Manchester,M4 2LF,GB,EN,+44 117 386 6718,billing@quarrymill.co.uk,GB206258732,,,2018-06-18
0000271455,LIEF,Salvatori Logistica S.r.l.,,SALVATORI,Via del Commercio 41,Firenze,50151,IT,IT,+39 06 5441 26335,export@salvatori-logistica.it,IT66838265453,,,2026-05-04
0000271647,LIEF,Devansh Garments Private Limited,,DEVANSHGAR,"SIDCO Industrial Estate, Unit 146",Bengaluru,560012,IN,EN,+91 161 401 3314,sales@devansh-garments.in,09CKPNY8404H1Z0,,,2025-03-13
0000272092,LIEF,Rajhans Enterprises & Partner Ltd,Sales Division,RAJHANSENT,5 Avinashi Road,Mumbai,4000,IN,EN,+91 79 7732 4096,contact@rajhans-enterprises.in,27QKIWO5845M1ZB,,,2021-04-16
0000272094,LIEF,Westbrook Textiles Ltd,,WESTBROOK,"Unit 120, Riverside Industrial Estate",Birmingham,B1 3LJ,GB,EN,+44 161 219 1964,orders@westbrook-textiles.co.uk,GB663117790,,,2020-06-19
0000272185,LIEF,Bhagwati Leathers & Partner Ltd,Division Retail,BHAGWATILE,"171/A Andheri East, Marol",Mumbai,400030,IN,EN,+91 11 9220 6341,billing@bhagwati-leathers.in,27TCCRC9828F1ZI,,X,2024-07-31
0000272448,LIEF,Underhill Facilities & Partner Inc.,,UNDERHILL,146 Industrial Parkway,Dallas,75219,US,EN,+1 312 555 1815,orders@underhill-facilities.com,70-6483214,,,2018-02-02
0000272594,LIEF,Valmy SAS,,VALMY SAS,"ZI Nord, Lot 41",Marseille,13038,FR,FR,+33 1 2021 4767,marseille@valmy.fr,FR18483758467,,,2025-09-07
0000273639,LIEF,"Ningbo Haiyu Import & Export & Partner Co., Ltd.",,NINGBOHAIY,No. 177 Hongqiao Road,Ningbo,315050,CN,ZH,+86 20 3747 9411,billing@ningbo-haiyu.com.cn,91779885BE8J5H8V56,,,2012-03-21
0000273886,LIEF,Fontaine Technologies SARL,,FONTAINE T,42 Avenue de la République,Marseille,13034,FR,FR,+33 5 7553 5551,contact@fontaine-technologies.fr,FR93835428815,,,2021-03-20
0000274023,LIEF,"Dai Viet-Tan Thanh Industries Co., Ltd",,DAI VIETTA,"Lot C124, Tan Binh Industrial Park",Da Nang,550851,VN,EN,,sales@dai-viet.com.vn,2169034595,,,2023-11-11
0000274299,LIEF,Lewandowski Technologie Sp. z o.o.,,LEWANDOWSK,ul. Handlowa 12,,90-140,PL,EN,,accounts@lewandowski-technologie.pl,PL9240160057,,,2018-09-12
0000274425,LIEF,Ourcq Boissons SARL,Attn: Accounts Receivable,OURCQBOISS,165 Chemin des Vignes,Lyon,69038,FR,FR,+33 3 8690 8761,achats@ourcq-boissons.fr,FR94080922318,,,2017-06-07
0000274462,LIEF,Vermeer Textiel B.V.,,VERMEER TE,Industrieweg 105,Venlo,5911 KX,NL,EN,+31 20 556 7403,export@vermeer-textiel.nl,NL687125572B67,,,2021-07-30
0000274633,LIEF,Jansen Voeding & Partner B.V.,Export Department,JANSEN VOE,Ondernemersweg 78,Rotterdam,3082 ON,NL,EN,+31 40 591 4915,purchasing@jansen-voeding.nl,NL821917060B20,,,2018-01-23
0000274732,LIEF,Thornbury Ltd,,THORNBURY,"Unit 192, Trafford Park",Manchester,M1 7TL,GB,AR,+44 113 557 2848,finance@thornbury.co.uk,GB983989717,,,2017-06-06
0000274741,LIEF,Yardley Ltd,,YARDLEY LT,156 Victoria Road,Bristol,BS1 9GW,GB,EN,+44 20 6545 0789,admin@yardley.co.uk,GB674964564,,,2020-01-15
0000274908,LIEF,Bragança & Leiria Lda.,,BRAGANCA L,Avenida da Liberdade 56,Lisboa,1000-785,PT,EN,+351 22 775 4623,office@braganca-leiria.pt,PT628991763,,,2017-06-21
0000275177,LIEF,Navarra S.r.l.,,NAVARRA SR,Via Roma 53,Bologna,,IT,IT,+39 055 4465 4117,admin@navarra-s.it,IT17839490924,,,2024-04-13
0000275710,LIEF,Vermeer & Van Dijken B.V.,,VERMEER VA,Havenstraat 38,Utrecht,3566 NT,NL,EN,+31 30 524 3740,orders@vermeer-van.nl,NL723300489B50,,,2022-03-24
0000275754,LIEF,Peralta-Fuentes Sistemas S.L.,,PERALTAFUE,"Carretera de Valencia, km 167",Valencia,46029,ES,ES,+34 976 469634,accounts@peralta-fuentes.es,ESX0247101B,,,2025-12-09
0000275792,LIEF,Longacre Textiles Ltd,,LONGACRE T,"Unit 127, Riverside Industrial Estate",Leeds,LS11 6BD,GB,EN,+44 115 213 5094,office@longacre-textiles.co.uk,GB464138559,,,2012-02-12
0000275796,LIEF,Quarrymill & Brambleton PLC,,QUARRYMILL,63 Mill Lane,Leeds,LS11 6PH,GB,EN,+44 115 946 7698,billing@quarrymill-brambleton.co.uk,GB111407218,,,2021-09-07
0000275883,LIEF,Fontaine SASU,,FONTAINE S,200 Chemin des Vignes,Bordeaux,33026,FR,FR,+33 3 8058 6289,n/a,FR08950827094,,,2024-08-26
0000276032,LIEF,Meridian Furniture Corp.,,MERIDIAN F,6 Airport Road,Atlanta,30321,US,EN,+1 614 555 4483,export@meridian-furniture.com,82-9518902,,,2022-04-02
0000276084,LIEF,"Ningbo Hongsheng-Jiade Industrial Co., Ltd.",,NINGBOHONG,No. 139 Zhenhai Industrial Zone,Ningbo,315096,CN,ZH,+86 755 467 3632,,91190475M88E37O102,,,2020-05-27
0000276390,LIEF,Shreeji Prints Ltd,,SHREEJIPRI,"Plot 72, MIDC Industrial Area",Tiruppur,641625,IN,EN,+91 22 8960 4186,billing@shreeji-prints.in,03EMCYC7858X1ZU,,,2017-05-15
0000276475,,Thibault Technologies & Partner SAS,,THIBAULT T,196 Rue du Commerce,Lille,59002,FR,FR,,contact@thibault-technologies.fr,FR35560250632,X,,2022-04-04
0000276809,LIEF,Ravenscroft & Northgate Ltd,,RAVENSCROF,"Unit 98, Trafford Park",Bristol,BS1 9FJ,GB,EN,000,sales@ravenscroft-northgate.co.uk,GB228255537,,,2025-05-23
0000276999,LIEF,Fuentes Alimentación & Partner S.L.,Division Retail,FUENTES AL,Calle Industria 53,Madrid,28025,ES,ES,+34 96 456 9054,,ESA0631096I,,,2018-06-05
0000277184,LIEF,"Hangzhou Mingda Electronics Co., Ltd",,HANGZHOU M,"Building 212, Xingye Road",Hangzhou,310084,CN,ZH,+86 592 902 6431,orders@hangzhou-mingda.com.cn,91038990QTNL1WGW29,,,2019-02-06
0000277333,LIEF,"Dongguan Longxin & Zhenxing Industrial Co., Ltd.",,DONGGUAN L,"Building 93, Xingye Road",Dongguan,523010,CN,ZH,+86 574 231 0094,office@dongguan-longxin.com.cn,910270051FJ35YSYW4,,,2018-10-10
0000278850,LIEF,Ibáñez Textil & Partner S.L.,,IBANEZ TEX,Calle Industria 89,Madrid,28003,ES,ES,+34 976 779791,admin@ibanez-textil.es,ESC6283308Q,,,2019-05-24
0000279047,LIEF,  Yardley  Trading & Partner Ltd ,,YARDLEY TR,"Unit 140, Kingsway Business Park",Bristol,BS2 3XD,GB,EN,+44 113 530 0432,finance@yardley-trading.co.uk,GB403547488,,X,2026-07-05
0000279615,LIEF,Omkar Leathers Pvt Ltd,,OMKAR LEAT,"134/A Andheri East, Marol",Bengaluru,560049,IN,EN,+91 44 6958 7946,office@omkar-leathers.in,29FJTZV1269L1ZX,,,2022-08-26
0000279660,LIEF,Martin Quarrymill Corp.,,MARTIN QUA,103 Airport Road,Chicago,60649,US,EN,+1 404 555 1354,sales@martin-quarrymill.com,22-4207077,,,0000-00-00
0000279871,LIEF,Lombardi-Venturi Sistemi S.p.A.,Attn: Accounts Receivable,LOMBARDIVE,Via del Commercio 69,Prato,59102,IT,IT,+39 06 7189 62834,billing@lombardi-venturi.it,IT88700056813,,,2026-04-12
0000280245,LIEF,Forsberg Textil AB,,FORSBERGTE,Hamnvägen 204,Malmö,211 31,SE,EN,+46 40 588 6047,accounts@forsberg-textil.se,SE673668849382,,,2011-12-13
0000280334,LIEF,Duarte Mobiliario S.L.,,DUARTEMOBI,Calle Mayor 56,Valencia,46012,ES,ES,+34 91 225 3216,sales@duarte-mobiliario.es,ESA8246743I,,,2012-11-08
0000281437,LIEF,ZAWADZKI-CIESLAK TECHNOLOGIE SP. Z O.O.,,ZAWADZKICI,ul. Kolejowa 32,Wrocław,50-089,PL,EN,+48 61 220 6488,purchasing@zawadzki-cieslak.pl,PL9115669252,,,2026-04-04
0000281975,LIEF,Kingsmere Services & Partner PLC,c/o Central Settlement,KINGSMERES,218 Victoria Road,Manchester,M17 0LG,GB,EN,+44 20 2509 0815,sales@kingsmere-services.co.uk,GB698987107,X,,2025-03-20
0000282616,LIEF,Yashoda Knitwear Pvt Ltd,,YASHODAKNI,"Plot No. 116, Sector 8, IMT",New Delhi,110037,IN,EN,+91 44 8565 3397,ap@yashoda-knitwear.in,07BXHUN8013J1ZP,,,2013-05-22
0000282904,LIEF,"Guangzhou Longxin-Sanhe Plastics Industrial Co., Ltd.",,GUANGZHOUL,No. 101 Hongqiao Road,Guangzhou,510009,CN,ZH,+86 571 466 4755,,91091681YD2ODLYB40,,,2019-06-07
0000283819,LIEF,"Kim Son & Bao Tin Co., Ltd",,KIMSONBAOT,"Lot 55, Song Than Industrial Zone",Da Nang,550703,VN,EN,+84 236 477 9080,billing@kim-son.com.vn,,,,2023-11-03
0000283822,LIEF,Rajhans Garments Ltd,,RAJHANSGAR,"SIDCO Industrial Estate, Unit 202",Chennai,600049,IN,EN,+91 22 2760 4573,office@rajhans-garments.in,33RTEOI3277N1ZD,,,2016-10-07
0000283875,LIEF,  Dunmore  Supplies LLC ,,DUNMORE SU,101 Enterprise Court,Chicago,60602,US,EN,+1 206 555 2295,ap@dunmore-supplies.com,33-4946009,,,2025-12-18
0000283978,LIEF,Kuipars Handel B.V.,,KUIPARS HA,Industrieweg 24,Utrecht,3528 ZQ,NL,EN,+31 20 247 2586,office@kuipers-handel.nl,,,,2025-12-09
0000284007,LIEF,Marchetti Commerciale S.r.l.,,MARCHETTI,Viale della Repubblica 98,Firenze,50122,IT,IT,+39 011 4151 8932,office@marchetti-commerciale.it,IT25189813635,,,2022-05-01
0000284018,LIEF,Northgate Systems & Partner Inc.,,NORTHGATE,108 Lakeview Boulevard,Dallas,75230,US,EN,+1 206 555 4898,ap@northgate-systems.com,33-4405118,X,,2019-09-01
0000284210,LIEF,Delacour Boissons & Partner S.A.,,,132 Rue du Commerce,Toulouse,31009,FR,FR,+33 1 2864 0165,comptabilite@delacour-boissons.fr,FR25454634740,,,2021-09-14
0000285117,LIEF,Larkfield Ltd,,LARKFIELDL,"Unit 41, Riverside Industrial Estate",Nottingham,NG7 8LN,GB,EN,+44 141 224 7059,contact@larkfield.co.uk,000000000,,,2018-04-02
0000285160,LIEF,Valmy Services S.A.,,VALMYSERVI,105 Rue de l'Industrie,Lyon,00000,FR,FR,+33 4 6533 7210,info@valmy-services.fr,FR09069003978,,,2025-11-14
0000285802,LIEF,Dunmore Inc.,,DUNMORE IN,3 Distribution Way,Chicago,60615,US,EN,+1 973 555 6134,export@dunmore-2.com,47-4638736,,,2022-04-29
0000286207,LIEF,Brambleton Textiles Ltd,,BRAMBLETON,"Unit 47, Kingsway Business Park",Leeds,LS11 8PG,GB,EN,+44 113 235 8070,admin@brambleton-textiles.co.uk,GB350442225,,,2023-01-28
0000286270,LIEF,Domański Systemy Sp. z o.o.,,DOMANSKISY,ul. Kolejowa 86,Poznań,60-345,PL,EN,+48 12 305 1400,orders@domanski-systemy.pl,PL3065213923,,,2021-11-06
0000286800,LIEF,Navarro & Montero S.A.,Branch Office,NAVARRO MO,"Polígono Industrial Sur, Nave 210",Valencia,46037,ES,ES,+34 93 996 8210,contact@navarro-montero.es,ESM7390678M,,,2018-01-01
0000286859,LIEF,Thien An JSC,,THIEN AN J,35 Le Duan Street,Binh Duong,820589,VN,EN,+84 236 697 8032,office@thien-an-96.com.vn,8551985129,,,2021-07-19
0000287241,LIEF,"Ningbo Baolong-Kaiyuan Import & Export Industrial Co., Ltd.",,NINGBO BAO,No. 168 Zhenhai Industrial Zone,Ningbo,315124,CN,ZH,+86 21 9007 8067,ap@ningbo-baolong.com.cn,91601482EZB9BY7BU6,,,2018-08-29
0000287418,LIEF,Montero & Jiménez S.L.,,MONTERO JI,"Polígono Industrial Sur, Nave 194",Barcelona,08040,ES,ES,+34 93 301 2208,,ESE0201344X,,,2021-01-23
0000287615,LIEF,Kaczmarek Sp. z o.o.,,KACZMAREK,ul. Fabryczna 129,Poznań,60-310,PL,EN,+48 42 459 4077,ap@kaczmarek.pl.,PL3343209201,,,2018-12-26
0000288410,LIEF,Westbrook Fulfilment PLC,,WESTBROOK,,Nottingham,NG7 9ZW,GB,EN,+44 161 872 0715,billing@westbrook-fulfilment.co.uk,GB243475977,,,2023-03-05
