LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000386,ZSRV,XPO Logistics Ambient & Reefer 386,,XPOLOGIST,958 Route Nationale,Gurugram,122001,IN,EN,+23-808-3913368,contact@xpo.logistics.ambient.and.com,27P9328Y1Z5,,,2024-03-11
0000000387,ZPKG,SIG Combibloc Aseptic Systems 387,,SIGCOMBIB,517 Industriestraße,Cologne,50667,DE,DE,+89-880-5164755,contact@sig.combibloc.aseptic.sys.com,DE753901994,,,2019-01-25
0000000388,ZSRV,Refresco Beverages Bottling 388,Regional HQ,REFRESCOB,464 Commerce Way,Utrecht,3511,NL,FR,+39-963-6266549,contact@refresco.beverages.bottli.com,NL78759020,,,2023-12-25
0000000389,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,215 Freight Terminal Drive,Manchester,M1 1AD,GB,EN,+17-827-3983202,contact@havi.global.logistics.and.com,GB821955780,,,2021-08-25
0000000390,ZSRV,Americold Temperature-Controlled 39,,AMERICOLD,728 Packaging Avenue,Birmingham,B1 1AA,GB,EN,+62-696-8004117,contact@americold.temperature-con.com,GB703743777,,,2023-07-24
0000000391,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,828 Industrial Park West,Berlin,10117,DE,DE,+49-248-1890282,contact@db.schenker.dedicated.fle.com,DE127135757,,,2023-07-08
0000000392,ZPKG,Ardagh Glass Packaging 392,Plant Operations,ARDAGHGLA,294 Supply Chain Park,Munich,80331,DE,DE,+38-308-1542011,contact@ardagh.glass.packaging.39.com,DE841520570,,,2020-01-09
0000000393,ZSRV,TreeHouse Private Brands Co-Packing,,TREEHOUSE,886 Central Way,Hanover,30159,DE,DE,+50-343-9571853,contact@treehouse.private.brands..com,DE702659666,,,2023-10-22
0000000394,ZRAW,Barentz Food & Nutrition Distributi,,BARENTZFO,949 Industriestraße,London,EC1A 1BB,GB,EN,+88-420-1902651,contact@barentz.food.and.nutritio.com,GB946228305,,,2016-02-23
0000000395,ZRAW,Tate & Lyle Sweeteners & Starches 3,,TATE&LYL,850 Central Way,Nuremberg,90402,DE,DE,+91-763-7169672,contact@tate.and.lyle.sweeteners..com,DE856589701,,,2022-08-07
0000000396,ZSRV,Americold Temperature-Controlled 39,,AMERICOLD,795 Brewery Street,Bengaluru,560001,IN,EN,+23-852-9620919,contact@americold.temperature-con.com,27F2220F1Z5,,,2017-05-03
0000000397,ZRAW,Lactalis Food Ingredients 397,Regional HQ,LACTALISF,570 Supply Chain Park,Stuttgart,70173,DE,DE,+1-438-8823741,contact@lactalis.food.ingredients.com,DE373821508,,,2023-12-16
0000000398,ZPKG,AptarGroup Dispensing Systems 398,,APTARGROUP,612 Logistics Boulevard,Cologne,50667,DE,DE,+79-963-6052539,contact@aptargroup.dispensing.sys.com,DE771482340,,,2021-07-02
0000000399,ZSRV,Geodis Contract Logistics & Haulage,,GEODISCON,803 Harbor Road,London,EC1A 1BB,GB,EN,+67-169-9474848,contact@geodis.contract.logistics.com,GB297427943,,,2017-10-14
0000000400,ZSRV,Fuchs Food Technology & Blending 40,Distribution Hub,FUCHSFOOD,95 Gewerbestraße,Los Angeles,90001,US,EN,+43-469-5925360,contact@fuchs.food.technology.and.com,94-6568081,,,2018-06-13
0000000401,ZSRV,Merck Millipore Food Microbiology 4,Specialty Ingredients Div,MERCKMILL,844 Industrial Park West,Philadelphia,19102,US,EN,+83-728-5090740,contact@merck.millipore.food.micr.com,67-5032368,,,2016-06-12
0000000402,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,938 Packaging Avenue,Curitiba,80010-000,BR,PT,+67-941-7290752,contact@stora.enso.brand.activati.com,79.841.389/0001-13,,,2021-10-07
0000000403,ZSRV,C.H. Robinson Worldwide Freight 403,,C.H.ROBIN,304 Brewery Street,Chicago,60601,US,EN,+22-891-9945709,contact@c.h..robinson.worldwide.f.com,20-2609881,,,2016-01-31
0000000404,ZSRV,Klüber Food-Grade Lubricants 404,,KLÜBERFOO,886 Route Nationale,Düsseldorf,40213,DE,DE,+69-948-8302077,contact@klüber.food-grade.lubrica.com,DE320739381,,,2023-04-02
0000000405,ZPKG,Alpla Plastic Technologies 405,,ALPLAPLAS,25 Zone Industrielle,Bengaluru,560001,IN,EN,+7-282-5226314,contact@alpla.plastic.technologie.com,27B2433C1Z5,,,2022-04-04
0000000406,ZPKG,Alpla Plastic Technologies 406,,ALPLAPLAS,933 Supply Chain Park,Manchester,M1 1AD,GB,EN,+81-514-8264954,contact@alpla.plastic.technologie.com,GB584392493,,,2019-07-19
0000000407,ZPKG,Smurfit Kappa Corrugated 407,,SMURFITKA,548 Industrial Park West,Atlanta,30303,US,EN,+97-863-1763646,contact@smurfit.kappa.corrugated..com,89-2060950,,,2023-11-10
0000000408,ZPKG,Alpla Plastic Technologies 408,,ALPLAPLAS,109 Freight Terminal Drive,Philadelphia,19102,US,EN,+37-883-8342987,contact@alpla.plastic.technologie.com,48-2451316,,,2020-04-11
0000000409,ZSRV,Refresco Beverages Bottling 409,,REFRESCOB,486 Agri Park Road,São Paulo,01000-000,BR,PT,+38-749-3417186,contact@refresco.beverages.bottli.com,27.864.500/0001-79,,,2019-05-05
0000000410,ZSRV,Kalyan Retail Display & POS Solutio,,KALYANRET,981 Industrial Park West,Campinas,13010-000,BR,PT,+1-686-7611593,contact@kalyan.retail.display.and.com,81.244.226/0001-15,,,2022-01-09
0000000411,ZSRV,HAVI Global Logistics & Supply Chai,Regional HQ,HAVIGLOBA,216 Gewerbestraße,Utrecht,3511,NL,FR,+21-288-4704207,contact@havi.global.logistics.and.com,NL29120002,,,2022-12-01
0000000412,ZRAW,Tate & Lyle Sweeteners & Starches 4,,TATE&LYL,688 Logistics Boulevard,Munich,80331,DE,DE,+60-760-2227162,contact@tate.and.lyle.sweeteners..com,DE689324397,,,2019-04-05
0000000413,ZSRV,Krones Bottling & Canning Machinery,,KRONESBOT,203 Avenida Industrial,Hamburg,20095,DE,DE,+17-787-4934808,contact@krones.bottling.and.canni.com,DE483474399,,,2017-02-13
0000000414,ZRAW,Barentz Food & Nutrition Distributi,,BARENTZFO,326 Avenida Industrial,Manchester,M1 1AD,GB,EN,+85-413-3556763,contact@barentz.food.and.nutritio.com,GB761792646,,,2022-05-05
0000000415,ZSRV,Bollore Logistics Food Cargo 415,Specialty Ingredients Div,BOLLORELO,982 Route Nationale,New York,10001,US,EN,+92-857-8316947,contact@bollore.logistics.food.ca.com,41-4716584,,,2019-02-07
0000000416,ZRAW,Sudzucker Industrial Sugars 416,,SUDZUCKER,899 Avenida Industrial,Cologne,50667,DE,DE,+40-598-2825908,contact@sudzucker.industrial.suga.com,DE485195859,,,2017-12-20
0000000417,ZSRV,Endress+Hauser Sanitary Instrumenta,,ENDRESS+HA,880 Commerce Way,Birmingham,B1 1AA,GB,EN,+34-851-2282825,contact@endress+hauser.sanitary.i.com,GB310917183,,,2024-02-27
0000000418,ZPKG,Alpla Plastic Technologies 418,,ALPLAPLAS,647 Industrial Park West,Santos,11010-000,BR,PT,+28-137-5372416,contact@alpla.plastic.technologie.com,84.514.887/0001-85,,,2022-02-04
0000000419,ZSRV,Americold Temperature-Controlled 41,Regional HQ,AMERICOLD,375 Industriestraße,Dallas,75201,US,EN,+60-613-9563292,contact@americold.temperature-con.com,47-3246154,,,2017-01-05
0000000420,ZSRV,Refresco Beverages Bottling 420,,REFRESCOB,679 Central Way,Chicago,60601,US,EN,+97-626-3355029,contact@refresco.beverages.bottli.com,88-3782393,,,2021-01-01
0000000421,ZPKG,Kallfass Shrink Wrap Solutions 421,,KALLFASSS,754 Avenida Industrial,Munich,80331,DE,DE,+29-879-9181277,contact@kallfass.shrink.wrap.solu.com,DE143400463,,,2018-08-07
0000000422,ZPKG,Huhtamaki Foodservice Packaging 422,,HUHTAMAKI,44 Brewery Street,Düsseldorf,40213,DE,DE,+47-497-8879825,contact@huhtamaki.foodservice.pac.com,DE949824193,,,2021-02-05
0000000423,ZPKG,Ball Beverage Packaging Corp 423,,BALLBEVER,106 Supply Chain Park,Cologne,50667,DE,DE,+75-657-3916715,contact@ball.beverage.packaging.c.com,DE382733476,,,2020-03-22
0000000424,ZSRV,Alfa Laval Hygienic Pumps & Valves ,,ALFALAVAL,530 Supply Chain Park,Atlanta,30303,US,EN,+52-461-6788681,contact@alfa.laval.hygienic.pumps.com,38-9663280,,,2021-06-17
0000000425,ZSRV,Thielmann Aseptic Keg Services 425,,THIELMANN,514 Commerce Way,São Paulo,01000-000,BR,PT,+36-316-3520615,contact@thielmann.aseptic.keg.ser.com,39.178.626/0001-92,,,2018-02-04
0000000426,ZPKG,Kallfass Shrink Wrap Solutions 426,,KALLFASSS,677 Central Way,Atlanta,30303,US,EN,+62-791-9033176,contact@kallfass.shrink.wrap.solu.com,52-2901507,,,2021-05-16
0000000427,ZRAW,Archer Daniels Midland Nutrition 42,Plant Operations,ARCHERDAN,854 Route Nationale,Glasgow,G1 1AA,GB,EN,+74-706-3703298,contact@archer.daniels.midland.nu.com,GB237315592,,,2017-07-05
0000000428,ZSRV,Klüber Food-Grade Lubricants 428,,KLÜBERFOO,58 Agri Park Road,Dallas,75201,US,EN,+52-713-1312392,contact@klüber.food-grade.lubrica.com,33-9667792,,,2024-01-26
0000000429,ZSRV,Bühler Food Processing Machinery 42,,BÜHLERFOO,222 Zone Industrielle,São Paulo,01000-000,BR,PT,+29-950-7891524,contact@bühler.food.processing.ma.com,70.988.593/0001-31,,,2022-09-27
0000000430,ZPKG,DS Smith Corrugated Packaging 430,Specialty Ingredients Div,DSSMITHC,639 Supply Chain Park,Bengaluru,560001,IN,EN,+49-494-3218169,contact@ds.smith.corrugated.packa.com,27O2127H1Z5,,,2017-03-20
0000000431,ZPKG,Smurfit Kappa Corrugated 431,,SMURFITKA,701 Route Nationale,Hanover,30159,DE,DE,+13-281-8983760,contact@smurfit.kappa.corrugated..com,DE750162509,,,2022-11-23
0000000432,ZSRV,Festo Pneumatics & Factory Automati,Distribution Hub,FESTOPNEU,516 Packaging Avenue,Hanover,30159,DE,DE,+70-947-1020136,contact@festo.pneumatics.and.fact.com,DE747975975,,,2023-08-11
0000000433,ZSRV,Alfa Laval Hygienic Pumps & Valves ,,ALFALAVAL,380 Logistics Boulevard,Los Angeles,90001,US,EN,+62-908-7396087,contact@alfa.laval.hygienic.pumps.com,64-4850140,,,2019-12-06
0000000434,ZSRV,Diversey Hygiene & CIP Solutions 43,,DIVERSEYH,590 Packaging Avenue,Ahmedabad,380001,IN,EN,+30-979-2406225,contact@diversey.hygiene.and.cip..com,27I8817Y1Z5,,,2019-03-06
0000000435,ZSRV,Festo Pneumatics & Factory Automati,Plant Operations,FESTOPNEU,264 Brewery Street,Curitiba,80010-000,BR,PT,+1-484-4446353,contact@festo.pneumatics.and.fact.com,83.635.220/0001-76,,,2023-09-18
0000000436,ZRAW,FMC BioPolymer Food Texturizers 436,,FMCBIOPOL,159 Route Nationale,Atlanta,30303,US,EN,+69-533-7134489,contact@fmc.biopolymer.food.textu.com,42-5383935,,,2022-11-11
0000000437,ZRAW,Olam Agri Commodities & Nuts 437,,OLAMAGRI,774 Brewery Street,Lausanne,1003,CH,DE,+62-283-7211142,contact@olam.agri.commodities.and.com,CH84834795,,,2022-04-09
0000000438,ZSRV,NFI Dedicated Fleet & Crossdock 438,,NFIDEDICA,592 Gewerbestraße,Minneapolis,55401,US,EN,+85-221-4854922,contact@nfi.dedicated.fleet.and.c.com,60-3316405,,,2021-01-03
0000000439,ZSRV,Quad Packaging Retail Displays 439,,QUADPACKA,220 Industriestraße,Rotterdam,3011,NL,FR,+79-813-1873301,contact@quad.packaging.retail.dis.com,NL83897088,,,2017-10-20
0000000440,ZRAW,Fonterra Dairy Commodities 440,,FONTERRAD,824 Factory Lane,Rotterdam,3011,NL,FR,+77-545-2478755,contact@fonterra.dairy.commoditie.com,NL73306295,,,2016-09-19
0000000441,ZRAW,Chr. Hansen Food Cultures & Enzymes,,CHR.HANSE,624 Logistics Boulevard,Hamburg,20095,DE,DE,+79-771-9741022,contact@chr..hansen.food.cultures.com,DE530189140,,,2019-03-19
0000000442,ZSRV,Festo Pneumatics & Factory Automati,,FESTOPNEU,656 Avenida Industrial,Munich,80331,DE,DE,+85-923-9693169,contact@festo.pneumatics.and.fact.com,DE316581500,,,2019-03-17
0000000443,ZPKG,Gerresheimer Glass Packaging 443,,GERRESHEIM,529 Central Way,Hanover,30159,DE,DE,+5-468-5014060,contact@gerresheimer.glass.packag.com,DE823728171,,,2023-05-06
0000000444,ZPKG,Tetra Pak Packaging Systems 444,,TETRAPAK,283 Industriestraße,Zurich,8001,CH,DE,+52-700-4360650,contact@tetra.pak.packaging.syste.com,CH63035211,,,2021-10-21
0000000445,ZPKG,Amcor Flexibles Packaging 445,,AMCORFLEX,942 Factory Lane,Mumbai,400001,IN,EN,+36-331-4263591,contact@amcor.flexibles.packaging.com,27X6703L1Z5,,,2021-02-05
0000000446,ZSRV,Hearthside Food Solutions Co-Packin,,HEARTHSIDE,180 Route Nationale,Birmingham,B1 1AA,GB,EN,+10-615-5936726,contact@hearthside.food.solutions.com,GB699825163,,,2019-10-24
0000000447,ZPKG,Silgan Closures & Metal Containers ,,SILGANCLO,898 Supply Chain Park,Chennai,600001,IN,EN,+32-875-6698561,contact@silgan.closures.and.metal.com,27M8923Y1Z5,,,2021-02-22
0000000448,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,494 Packaging Avenue,Chicago,60601,US,EN,+87-818-4857587,contact@stora.enso.brand.activati.com,58-4697401,,,2019-07-17
0000000449,ZSRV,Cott Bottling & Beverage Services 4,Plant Operations,COTTBOTTL,718 Supply Chain Park,Rotterdam,3011,NL,FR,+87-866-6737688,contact@cott.bottling.and.beverag.com,NL63543563,,,2016-11-07
0000000450,ZSRV,HAVI Global Logistics & Supply Chai,Regional HQ,HAVIGLOBA,322 Gewerbestraße,Lille,59000,FR,FR,+24-864-4190481,contact@havi.global.logistics.and.com,FR46114740,,,2021-08-05
0000000451,ZRAW,Cargill Food Ingredients & Starches,Distribution Hub,CARGILLFO,894 Supply Chain Park,Düsseldorf,40213,DE,DE,+32-956-6973148,contact@cargill.food.ingredients..com,DE996510519,,,2017-09-30
0000000452,ZPKG,Sonoco Products Industrial 452,,SONOCOPRO,693 Avenida Industrial,Hamburg,20095,DE,DE,+70-143-9091518,contact@sonoco.products.industria.com,DE920600973,,,2020-02-29
0000000453,ZSRV,Merck Millipore Food Microbiology 4,,MERCKMILL,503 Agri Park Road,Minneapolis,55401,US,EN,+51-327-3151610,contact@merck.millipore.food.micr.com,75-5702093,,,2016-08-09
0000000454,ZSRV,XPO Logistics Ambient & Reefer 454,,XPOLOGIST,963 Logistics Boulevard,Pune,411001,IN,EN,+16-815-9694039,contact@xpo.logistics.ambient.and.com,27M3863O1Z5,,,2021-02-27
0000000455,ZRAW,FMC BioPolymer Food Texturizers 455,,FMCBIOPOL,691 Brewery Street,London,EC1A 1BB,GB,EN,+42-470-5357055,contact@fmc.biopolymer.food.textu.com,GB208177158,,,2018-02-05
0000000456,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,483 Harbor Road,Stuttgart,70173,DE,DE,+55-315-8031212,contact@havi.global.logistics.and.com,DE635550230,,,2023-11-10
0000000457,ZRAW,Agrana Fruit Preparations 457,Distribution Hub,AGRANAFRU,287 Zone Industrielle,Los Angeles,90001,US,EN,+13-838-5528994,contact@agrana.fruit.preparations.com,83-4834713,,,2018-08-23
0000000458,ZSRV,NFI Dedicated Fleet & Crossdock 458,,NFIDEDICA,201 Commerce Way,Los Angeles,90001,US,EN,+2-280-8071943,contact@nfi.dedicated.fleet.and.c.com,29-8935405,,,2021-08-08
0000000459,ZPKG,Klöckner Pentaplast Food Films 459,,KLÖCKNERP,805 Avenida Industrial,Basel,4001,CH,DE,+73-148-7684074,contact@klöckner.pentaplast.food..com,CH85448945,,,2017-02-09
0000000460,ZSRV,Schawk Global Pre-Media & Packaging,,SCHAWKGLO,834 Supply Chain Park,Düsseldorf,40213,DE,DE,+13-560-6614605,contact@schawk.global.pre-media.a.com,DE776309403,,,2018-11-30
0000000461,ZRAW,Sudzucker Industrial Sugars 461,,SUDZUCKER,955 Supply Chain Park,Philadelphia,19102,US,EN,+45-988-4337963,contact@sudzucker.industrial.suga.com,62-3034027,,,2022-06-20
0000000462,ZSRV,Geodis Contract Logistics & Haulage,,GEODISCON,179 Freight Terminal Drive,Bristol,BS1 1AA,GB,EN,+66-599-8498243,contact@geodis.contract.logistics.com,GB822835305,,,2016-11-17
0000000463,ZRAW,Lactalis Food Ingredients 463,,LACTALISF,647 Commerce Way,Leeds,LS1 1BA,GB,EN,+44-531-7790959,contact@lactalis.food.ingredients.com,GB787818236,,,2016-10-19
0000000464,ZPKG,Avery Dennison Label Solutions 464,,AVERYDENN,322 Harbor Road,Düsseldorf,40213,DE,DE,+35-719-7634639,contact@avery.dennison.label.solu.com,DE862822145,,,2019-01-16
0000000465,ZSRV,Pacmoore Dry Blending & Sifting 465,,PACMOORED,766 Zone Industrielle,Chennai,600001,IN,EN,+94-340-5221936,contact@pacmoore.dry.blending.and.com,27F1378E1Z5,,,2023-11-10
0000000466,ZPKG,Avery Dennison Label Solutions 466,Logistics Terminal,AVERYDENN,106 Packaging Avenue,Berlin,10117,DE,DE,+7-126-7660764,contact@avery.dennison.label.solu.com,DE688876249,,,2021-11-16
0000000467,ZPKG,Avery Dennison Label Solutions 467,,AVERYDENN,87 Industriestraße,Munich,80331,DE,DE,+95-390-8434998,contact@avery.dennison.label.solu.com,DE365639987,,,2023-01-10
0000000468,ZPKG,SIG Combibloc Aseptic Systems 468,,SIGCOMBIB,30 Logistics Boulevard,Munich,80331,DE,DE,+61-578-5570355,contact@sig.combibloc.aseptic.sys.com,DE449182252,,,2022-02-24
0000000469,ZSRV,Pacmoore Dry Blending & Sifting 469,,PACMOORED,182 Zone Industrielle,Hanover,30159,DE,DE,+73-545-9782198,contact@pacmoore.dry.blending.and.com,DE782739957,,,2023-03-05
0000000470,ZSRV,Spirax Sarco Clean Steam Systems 47,,SPIRAXSAR,494 Central Way,New York,10001,US,EN,+47-522-5358838,contact@spirax.sarco.clean.steam..com,66-6165171,,,2017-09-29
0000000471,ZRAW,AAK Specialty Vegetable Fats 471,,AAKSPECIA,835 Commerce Way,Hanover,30159,DE,DE,+69-108-9253243,contact@aak.specialty.vegetable.f.com,DE603797467,,,2021-05-08
0000000472,ZRAW,AAK Specialty Vegetable Fats 472,,AAKSPECIA,818 Freight Terminal Drive,Berlin,10117,DE,DE,+1-661-7268704,contact@aak.specialty.vegetable.f.com,DE955522471,,,2018-02-11
0000000473,ZSRV,Cott Bottling & Beverage Services 4,Logistics Terminal,COTTBOTTL,405 Central Way,Curitiba,80010-000,BR,PT,+55-740-5019180,contact@cott.bottling.and.beverag.com,58.325.369/0001-20,,,2021-10-17
0000000474,ZSRV,Pall Food & Beverage Sterile Filter,,PALLFOOD,279 Freight Terminal Drive,Ahmedabad,380001,IN,EN,+25-973-2148634,contact@pall.food.and.beverage.st.com,27R5404N1Z5,,,2018-01-17
0000000475,ZPKG,Klöckner Pentaplast Food Films 475,,KLÖCKNERP,633 Zone Industrielle,Nuremberg,90402,DE,DE,+63-292-6379509,contact@klöckner.pentaplast.food..com,DE768676781,,,2016-03-20
0000000476,ZPKG,AptarGroup Dispensing Systems 476,,APTARGROUP,23 Agri Park Road,Hanover,30159,DE,DE,+35-228-8355410,contact@aptargroup.dispensing.sys.com,DE402918178,,,2024-02-26
0000000477,ZPKG,Amcor Flexibles Packaging 477,Logistics Terminal,AMCORFLEX,16 Avenida Industrial,Munich,80331,DE,DE,+64-480-8779334,contact@amcor.flexibles.packaging.com,DE434552915,,,2023-10-25
0000000478,ZPKG,Berry Global Consumer Packaging 478,,BERRYGLOB,58 Supply Chain Park,Dallas,75201,US,EN,+24-296-5195637,contact@berry.global.consumer.pac.com,19-8887754,,,2020-04-11
0000000479,ZPKG,Amcor Flexibles Packaging 479,Plant Operations,AMCORFLEX,395 Zone Industrielle,Düsseldorf,40213,DE,DE,+59-852-2576392,contact@amcor.flexibles.packaging.com,DE313867761,,,2021-11-04
0000000480,ZSRV,Krones Bottling & Canning Machinery,,KRONESBOT,399 Freight Terminal Drive,Lausanne,1003,CH,DE,+81-845-1707762,contact@krones.bottling.and.canni.com,CH31288466,,,2022-03-01
0000000481,ZSRV,DSV Road Freight & FMCG Logistics 4,Plant Operations,DSVROADF,654 Freight Terminal Drive,Nuremberg,90402,DE,DE,+28-215-4958849,contact@dsv.road.freight.and.fmcg.com,DE815858075,,,2023-02-05
0000000482,ZSRV,De-Roose Private Label Co-Packing 4,,DE-ROOSEP,814 Supply Chain Park,Dallas,75201,US,EN,+2-143-8973718,contact@de-roose.private.label.co.com,60-5078362,,,2023-09-20
0000000483,ZSRV,Festo Pneumatics & Factory Automati,,FESTOPNEU,255 Agri Park Road,Hamburg,20095,DE,DE,+80-446-2007511,contact@festo.pneumatics.and.fact.com,DE836527450,,,2016-09-01
0000000484,ZRAW,Tereos Pure Sugar & Sweeteners 484,Distribution Hub,TEREOSPUR,550 Packaging Avenue,Glasgow,G1 1AA,GB,EN,+72-907-6827024,contact@tereos.pure.sugar.and.swe.com,GB440096507,,,2020-12-01
0000000485,ZPKG,Gerresheimer Glass Packaging 485,,GERRESHEIM,367 Commerce Way,Berlin,10117,DE,DE,+63-823-8340032,contact@gerresheimer.glass.packag.com,DE142400500,,,2022-04-08
0000000486,ZRAW,Barry Callebaut Cocoa Products 486,,BARRYCALL,195 Agri Park Road,Seattle,98101,US,EN,+36-988-3690116,contact@barry.callebaut.cocoa.pro.com,51-8858359,,,2016-10-09
0000000487,ZSRV,XPO Logistics Ambient & Reefer 487,,XPOLOGIST,840 Supply Chain Park,Stuttgart,70173,DE,DE,+1-894-9488562,contact@xpo.logistics.ambient.and.com,DE587563596,,,2020-04-01
0000000488,ZPKG,Mauser Packaging Solutions 488,,MAUSERPAC,878 Gewerbestraße,Santos,11010-000,BR,PT,+85-651-7501017,contact@mauser.packaging.solution.com,40.428.838/0001-18,,,2018-02-16
0000000489,ZSRV,XPO Logistics Ambient & Reefer 489,,XPOLOGIST,158 Freight Terminal Drive,Bristol,BS1 1AA,GB,EN,+42-213-2614912,contact@xpo.logistics.ambient.and.com,GB788165352,,,2021-11-13
0000000490,ZSRV,Bühler Food Processing Machinery 49,Logistics Terminal,BÜHLERFOO,183 Logistics Boulevard,Munich,80331,DE,DE,+13-132-7519606,contact@bühler.food.processing.ma.com,DE305746804,,,2023-05-18
0000000491,ZSRV,Kuehne + Nagel FMCG Supply Chain 49,Plant Operations,KUEHNE+N,51 Gewerbestraße,Minneapolis,55401,US,EN,+84-603-2341452,contact@kuehne.+.nagel.fmcg.suppl.com,11-4502044,,,2021-04-01
0000000492,ZSRV,Spirax Sarco Clean Steam Systems 49,,SPIRAXSAR,762 Route Nationale,Hanover,30159,DE,DE,+91-159-5459646,contact@spirax.sarco.clean.steam..com,DE952818991,,,2021-12-06
0000000493,ZPKG,Ball Beverage Packaging Corp 493,,BALLBEVER,80 Brewery Street,Chennai,600001,IN,EN,+30-644-7464782,contact@ball.beverage.packaging.c.com,27D2658X1Z5,,,2018-02-15
0000000494,ZPKG,Gerresheimer Glass Packaging 494,,GERRESHEIM,584 Agri Park Road,Cincinnati,45202,US,EN,+96-208-7005628,contact@gerresheimer.glass.packag.com,81-7965641,,,2023-07-25
0000000495,ZSRV,Del Monte Toll Manufacturing 495,Distribution Hub,DELMONTE,905 Packaging Avenue,Pune,411001,IN,EN,+44-773-3653760,contact@del.monte.toll.manufactur.com,27R7579Q1Z5,,,2021-12-26
0000000496,ZSRV,Festo Pneumatics & Factory Automati,,FESTOPNEU,925 Harbor Road,New York,10001,US,EN,+53-882-8224069,contact@festo.pneumatics.and.fact.com,51-7236418,,,2024-02-21
0000000497,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,559 Brewery Street,Bristol,BS1 1AA,GB,EN,+96-360-7039941,contact@corbion.lactic.acid.and.p.com,GB690814307,,,2021-01-27
0000000498,ZSRV,TreeHouse Private Brands Co-Packing,,TREEHOUSE,744 Logistics Boulevard,Rotterdam,3011,NL,FR,+3-630-3266362,contact@treehouse.private.brands..com,NL89961933,,,2019-05-21
